transaction_id,customer_id,transaction_date,amount
3452,2056,2023-07-30,10.547913243322665
3453,2671,2023-05-18,32.8164158164405
3454,1576,2023-02-17,14.283340510240572
3455,1853,2023-11-21,32.26767140071998
3456,2214,2023-09-12,36.82108695367584
3457,1227,2023-11-16,65.58613965046065
3458,1664,2023-11-01,145.9313350513395
3459,364,2023-09-17,35.03349188295072
3460,1948,2023-06-17,21.925662490279812
3461,4754,2023-03-17,14.967724073632024
3462,3633,2023-08-25,50.34596097789178
3463,3482,2023-10-24,143.16254418423014
3464,1275,2023-10-30,72.33511907173148
3465,1446,2023-06-20,11.540054269748353
3466,4828,2023-11-16,111.88864170168893
3467,2958,2023-01-29,66.4982171533845
3468,3457,2023-06-07,6.845131227256861
3469,2166,2023-01-29,62.379242631684875
3470,1010,2023-09-09,17.079145714187877
3471,2820,2023-07-26,33.80434268597154
3472,1729,2023-12-14,17.85027236254812
3473,696,2023-10-17,4.390179332025793
3474,4618,2023-05-16,73.1768263800079
3475,2385,2023-04-27,88.2122033084087
3476,1383,2023-09-13,13.196910211501079
3477,2496,2023-04-28,13.69803991990307
3478,3606,2023-12-18,28.102237993293066
3479,1848,2023-03-29,83.42472609806515
3480,1729,2023-05-27,4.02082611254089
3481,653,2023-03-16,82.69858762110518
3482,759,2023-03-22,128.0179202227206
3483,1280,2023-06-05,41.22024859335405
3484,442,2023-10-07,3.114598007826033
3485,4505,2023-06-15,15.70491373533493
3486,4906,2023-07-23,5.904643350885303
3487,3489,2023-10-14,15.006870675033172
3488,3574,2023-02-17,83.50772319513699
3489,4793,2023-07-23,2.863862827728392
3490,4194,2023-08-20,16.691441115708663
3491,3971,2023-09-16,36.381834489559786
3492,4638,2023-06-15,103.58993175644777
3493,1527,2023-10-12,14.382914697856192
3494,191,2023-08-20,75.32763310677393
3495,1874,2023-04-18,43.801733842039084
3496,3016,2023-10-28,56.407629539201885
3497,258,2023-08-09,98.9413265338397
3498,155,2023-09-03,1.3385407803388907
3499,2992,2023-08-26,37.72278401625104
3500,4094,2023-08-06,68.76064084927323
3501,3903,2023-12-02,107.96887043932675
3502,2276,2023-11-27,7.1181820194607015
3503,3583,2023-12-24,20.88586586989109
3504,4170,2023-01-26,4.090652406915536
3505,2413,2023-01-30,90.0705196394945
3506,24,2023-08-22,97.37379043993181
3507,1742,2023-04-13,33.0422591457579
3508,3161,2023-12-09,1.0507280300288457
3509,3606,2023-05-04,5.390294560836434
3510,3372,2023-10-11,48.95595174363257
3511,2092,2023-05-30,202.61941590322382
3512,1061,2023-07-11,91.27535147095567
3513,3352,2023-08-24,79.9551293287189
3514,461,2023-06-24,27.061654083326758
3515,2118,2023-03-25,210.69781444014458
3516,1607,2023-04-12,87.14070895779295
3517,72,2023-06-24,20.447520352929548
3518,4924,2023-12-06,69.01383097874032
3519,4273,2023-02-17,28.327745855931997
3520,707,2023-01-02,54.00753833256232
3521,1929,2023-10-06,175.41773681711828
3522,4980,2023-12-07,14.148098501947098
3523,2799,2023-11-24,79.23779938227563
3524,1178,2023-02-12,44.62557573952514
3525,154,2023-07-26,149.75753537852216
3526,30,2023-04-11,7.220275676502654
3527,3312,2023-05-22,63.596435476201115
3528,3827,2023-01-28,1.8930457586860996
3529,4787,2023-03-15,14.1548619848828
3530,1875,2023-01-06,19.34599664677855
3531,237,2023-08-26,28.304212211250757
3532,2186,2023-09-12,168.05074664008782
3533,4726,2023-01-20,3.4997437589024827
3534,618,2023-03-09,9.25524319128711
3535,1572,2023-01-31,11.347992844269422
3536,2438,2023-06-27,27.58209465780304
3537,4456,2023-02-12,3.1310111334772226
3538,582,2023-12-11,168.22333427996153
3539,2255,2023-03-30,41.03217716798021
3540,601,2023-02-17,83.90910402534716
3541,979,2023-07-31,74.02990709976032
3542,515,2023-08-21,54.06197408236035
3543,810,2023-04-27,117.38404925116583
3544,2486,2023-10-11,116.33554579282614
3545,1447,2023-05-01,6.835211303629444
3546,469,2023-07-20,116.10282131206704
3547,630,2023-09-06,37.105426684273894
3548,3383,2023-07-20,15.60350032766425
3549,114,2023-02-08,46.88854780166578
3550,1226,2023-06-10,16.48799275090971
3551,4343,2023-08-16,32.6010164403022
3552,1617,2023-08-18,84.7600984703409
3553,3318,2023-06-20,1.6363866613702631
3554,4641,2023-09-14,10.11125574300991
3555,2671,2023-07-25,156.84483634068542
3556,4814,2023-12-03,29.448221518415853
3557,4874,2023-03-29,18.071758828450307
3558,3069,2023-08-29,128.3793434732075
3559,2538,2023-05-26,121.07626479824027
3560,3175,2023-09-22,2.2625507153938718
3561,2638,2023-09-06,22.5083259237463
3562,2223,2023-01-13,121.98996280453073
3563,52,2023-10-26,9.908644561548169
3564,2345,2023-04-08,43.16280198588018
3565,2223,2023-02-12,19.34036367937402
3566,4696,2023-08-11,66.69751343341247
3567,4267,2023-06-08,8.61435204537431
3568,3109,2023-01-25,45.32360220714741
3569,1659,2023-08-04,0.0004216123427801818
3570,3558,2023-03-17,14.555313450343608
3571,4551,2023-12-07,8.846717385536781
3572,4823,2023-09-30,11.775403392362623
3573,887,2023-06-05,98.45812233468943
3574,3054,2023-01-14,123.13568846352494
3575,2803,2023-07-20,70.33129730829663
3576,2198,2023-03-09,44.592899097464944
3577,4011,2023-03-10,13.12388707638698
3578,636,2023-01-13,16.05996961668377
3579,3015,2023-03-26,18.545197251320545
3580,3886,2023-09-27,75.03039971753776
3581,2083,2023-05-26,14.576761506035504
3582,175,2023-05-17,181.32232998620725
3583,1057,2023-12-12,79.59550167206005
3584,1749,2023-08-22,408.63108430812866
3585,2763,2023-10-27,30.733305817518662
3586,3469,2023-01-27,44.4980443550209
3587,2302,2023-06-18,16.45309620303621
3588,568,2023-02-25,46.28481467025309
3589,4419,2023-12-16,182.29154487444453
3590,1784,2023-02-13,1.5425629363528082
3591,2144,2023-01-10,17.074455474079038
3592,4439,2023-03-11,16.51515711901027
3593,2241,2023-10-09,201.90728138838972
3594,2559,2023-08-04,7.115599325666179
3595,1475,2023-02-10,83.66155062136238
3596,4103,2023-10-29,16.048421451707302
3597,330,2023-01-14,98.52145786706585
3598,4179,2023-10-28,33.44721257179024
3599,2674,2023-06-03,13.870819609384471
3600,4623,2023-04-10,61.84770718162981
3601,890,2023-01-07,92.12551819116123
3602,762,2023-06-14,31.757048291378133
3603,1024,2023-08-16,62.5862985681524
3604,1681,2023-07-13,10.019135531028974
3605,3257,2023-10-12,138.71926137199463
3606,1062,2023-12-28,5.071164191379101
3607,904,2023-08-20,12.54827003663558
3608,134,2023-04-29,17.00913923528739
3609,1126,2023-09-01,8.288150484439834
3610,1965,2023-07-02,26.101097819304268
3611,2040,2023-09-22,30.600118135321424
3612,4189,2023-04-09,36.55172194273124
3613,2850,2023-04-03,2.0827601789815415
3614,3212,2023-05-26,12.365797569854568
3615,3367,2023-06-07,82.45137999762797
3616,2912,2023-03-18,83.1959336937093
3617,4870,2023-10-08,20.02438219465974
3618,2592,2023-06-03,30.918162550731704
3619,4284,2023-07-31,10.133535847653151
3620,2184,2023-08-05,86.33789694593895
3621,4262,2023-05-18,156.96133855497075
3622,3549,2023-04-27,17.219878179106583
3623,245,2023-03-18,76.1487759451796
3624,1180,2023-06-09,21.723264094359337
3625,4926,2023-12-21,0.13186982244636647
3626,1779,2023-02-23,45.780513995583824
3627,2536,2023-10-08,26.415432710200825
3628,437,2023-06-06,71.03084003233775
3629,2271,2023-06-12,69.06814307642053
3630,1825,2023-02-21,145.96749973647866
3631,794,2023-04-26,28.79657163654156
3632,4269,2023-05-04,32.938437806875825
3633,1281,2023-08-01,25.57506821635156
3634,1739,2023-06-25,17.615572251871072
3635,450,2023-09-20,50.783764585291976
3636,1955,2023-07-18,88.02372815841571
3637,615,2023-03-26,8.58752189654143
3638,4322,2023-02-22,200.42484444369956
3639,739,2023-12-03,57.570182119045455
3640,1632,2023-08-27,75.73162396123043
3641,4172,2023-03-09,338.5994522546386
3642,3666,2023-06-22,35.06214277203262
3643,69,2023-04-23,3.6980052768362124
3644,1875,2023-10-16,78.10189449818454
3645,870,2023-07-04,102.30653890066384
3646,1394,2023-10-01,8.860560848990081
3647,3471,2023-05-24,1.2216751775310635
3648,3192,2023-04-05,7.298922668396701
3649,3120,2023-02-17,19.575626044477655
3650,2116,2023-10-24,129.03633265091764
3651,3966,2023-03-22,0.1235121181061171
3652,377,2023-11-15,81.43050033825185
3653,2324,2023-06-06,96.50101094080843
3654,2816,2023-08-21,83.3142579838885
3655,1942,2023-09-30,4.289570925376692
3656,205,2023-01-26,56.84531139195268
3657,745,2023-03-20,153.85104664597003
3658,3137,2023-06-08,6.4122846729977505
3659,1550,2023-02-18,1.6097262435460173
3660,4421,2023-06-26,103.43854646188599
3661,2426,2023-07-11,51.77196959776374
3662,2865,2023-06-22,51.98446261444776
3663,3974,2023-06-17,166.8146433044395
3664,4777,2023-05-05,73.43286436531771
3665,671,2023-09-15,4605.021861963865
3666,3418,2023-06-30,28.62096801208669
3667,3066,2023-07-26,7.814739337717932
3668,1728,2023-02-24,18.123863452874968
3669,4027,2023-06-01,29.475742260641724
3670,2933,2023-06-05,15.12864812606759
3671,3815,2023-09-19,123.77129560390571
3672,1704,2023-09-04,2443.283723369325
3673,3087,2023-04-29,44.218058668020376
3674,3265,2023-07-13,73.83461965303454
3675,4542,2023-09-23,65.85875422341495
3676,54,2023-09-10,51.60373572597563
3677,692,2023-01-03,26.410076936371425
3678,4100,2023-09-05,125.34364722192221
3679,257,2023-05-19,19.945308599488197
3680,3433,2023-04-21,69.3415505112997
3681,834,2023-06-02,130.62630116332898
3682,2530,2023-11-18,6.87029432067482
3683,2897,2023-05-17,146.94968718846766
3684,1162,2023-07-08,74.81276127470599
3685,3523,2023-07-30,47.93273519002673
3686,473,2023-08-29,23.372241737717058
3687,2027,2023-07-06,117.30878811911343
3688,1638,2023-04-04,2.2521139648487902
3689,3549,2023-05-09,28.266647340863692
3690,2241,2023-05-09,70.65941875560135
3691,2355,2023-01-11,83.33758109642831
3692,4855,2023-07-27,11.299786829691774
3693,906,2023-01-29,2.438752445017168
3694,1184,2023-04-13,81.18981392226972
3695,2220,2023-08-27,27.39975198261064
3696,3645,2023-01-07,7.746433373875602
3697,1089,2023-06-15,4.472627608537675
3698,1193,2023-01-04,51.17147061449197
3699,2129,2023-08-16,43.711618970249866
3700,3452,2023-09-23,96.20413732212614
3701,3842,2023-02-23,1.6037995171797998
3702,332,2023-09-09,101.40976102343802
3703,1212,2023-09-05,109.1260594273963
3704,1049,2023-09-23,29.556583632016892
3705,4089,2023-08-24,3.98823657247494
3706,2276,2023-04-26,146.63149347161968
3707,1635,2023-02-10,3.7377886142170476
3708,3606,2023-09-20,44.662328794566015
3709,503,2023-07-03,33.97765034082094
3710,3570,2023-01-20,90.11669600758378
3711,1080,2023-09-19,34.9187262380165
3712,1335,2023-12-08,31.660990130998947
3713,4648,2023-09-11,106.28480763327575
3714,4019,2023-01-16,166.225822827793
3715,4217,2023-09-29,39.844351443643006
3716,2074,2023-04-08,30.323153182860473
3717,4055,2023-01-03,88.92098500952339
3718,23,2023-12-08,88.92048715048318
3719,1850,2023-10-11,19.23768264351276
3720,2164,2023-04-12,42.92747260621956
3721,480,2023-02-27,8.368710238547019
3722,2355,2023-07-08,50.467196568445914
3723,2749,2023-04-16,89.78506546694082
3724,2540,2023-06-17,10.382896547358962
3725,4865,2023-03-26,19.507675042009165
3726,1144,2023-02-02,29.795060482479503
3727,2334,2023-08-08,93.24234191321209
3728,2646,2023-10-11,65.72101763643151
3729,839,2023-10-03,19.053533454942823
3730,1850,2023-08-11,13.92181755293021
3731,3387,2023-06-29,59.487835024856594
3732,2853,2023-12-03,32.68550387181508
3733,2210,2023-03-19,45.01523763087369
3734,1393,2023-06-13,52.305374369412306
3735,3257,2023-08-13,40.90001504574684
3736,1960,2023-10-04,47.47583635008718
3737,276,2023-02-06,109.24150400314797
3738,4625,2023-12-28,101.32307597233357
3739,1460,2023-10-01,8.069171266008668
3740,3332,2023-01-18,44.154490958552664
3741,959,2023-07-16,28.92864184441781
3742,1842,2023-03-17,16.810018933459684
3743,4060,2023-09-06,49.8679099136738
3744,4146,2023-04-22,35.75773231353876
3745,3378,2023-11-08,74.56142956691329
3746,2525,2023-01-02,4.904406163486742
3747,488,2023-10-04,18.025596887681743
3748,2128,2023-09-29,1.3060223379525786
3749,1941,2023-06-13,68.51312871307508
3750,2454,2023-04-09,121.78144908534809
3751,4015,2023-03-25,44.26096689433967
3752,3798,2023-10-17,47.98329389386248
3753,4351,2023-04-08,2.3768663522238995
3754,960,2023-01-20,35.036925923166265
3755,2564,2023-03-17,37.419490282590814
3756,464,2023-08-25,1.9877160343130265
3757,1937,2023-05-31,76.25188326655945
3758,4132,2023-10-16,16.30868210310436
3759,16,2023-05-15,64.26764096407267
3760,4071,2023-02-20,25.785656314402605
3761,919,2023-06-22,271.8345942452959
3762,1614,2023-02-17,11.925878042217258
3763,823,2023-04-24,3.000006629834372
3764,2121,2023-03-20,195.36543974126212
3765,3392,2023-11-27,13.975247691722148
3766,1967,2023-09-12,50.43828496314342
3767,1882,2023-11-21,23.465650973796695
3768,740,2023-07-11,51.03090252245621
3769,4854,2023-09-05,45.324271742918405
3770,3067,2023-09-27,61.425892777116886
3771,3844,2023-08-23,0.9307777620655859
3772,798,2023-12-26,90.45369019381111
3773,3211,2023-02-13,32.56820536633423
3774,1587,2023-08-12,36.57910150307864
3775,3731,2023-01-21,26.46859327067363
3776,1778,2023-08-05,227.26250130903048
3777,2532,2023-07-11,80.8662905371207
3778,2435,2023-02-25,18.65425535985994
3779,3918,2023-01-11,76.40932173213164
3780,4554,2023-12-23,28.723207701311694
3781,2470,2023-02-26,102.01617349571835
3782,2280,2023-08-11,1.5666132009062854
3783,1368,2023-04-15,21.956769566701222
3784,2768,2023-08-02,28.09008491152541
3785,1398,2023-03-22,68.17766154282064
3786,155,2023-04-19,10.063004191870013
3787,3187,2023-12-09,16.863304189294677
3788,1116,2023-02-07,64.34603920287746
3789,3666,2023-04-30,3.99783377591905
3790,3597,2023-06-05,11.227495411473667
3791,1115,2023-01-07,69.99260513615944
3792,700,2023-05-10,104.1839858767932
3793,4201,2023-02-13,65.25010802030904
3794,596,2023-07-13,37.44761454027619
3795,1014,2023-05-30,5.215903026305952
3796,540,2023-09-05,87.78847046452802
3797,12,2023-04-08,6.6216853177647765
3798,1944,2023-02-06,24.313029267384433
3799,4460,2023-11-09,2.5909529101896385
3800,662,2023-05-19,61.83773103272614
3801,4634,2023-03-02,35.00808266696518
3802,4410,2023-05-22,119.08559994046881
3803,1423,2023-03-13,7.468087165211198
3804,1246,2023-03-22,85.50877605967962
3805,580,2023-03-18,35.73578161200427
3806,262,2023-08-20,22.792602511842162
3807,496,2023-09-20,51.58043374619582
3808,4226,2023-03-20,78.13186010408933
3809,4888,2023-04-20,29.016402092777938
3810,2137,2023-09-28,13.250757971295837
3811,630,2023-08-23,123.7215750110222
3812,506,2023-08-16,18.77088515659876
3813,207,2023-07-25,317.0211497821596
3814,3432,2023-04-04,72.90561717884503
3815,3131,2023-07-09,58.20863457363279
3816,1855,2023-07-05,0.6238622962889337
3817,1661,2023-04-28,29.7585121611321
3818,2582,2023-02-16,34.90407428098491
3819,4980,2023-10-19,23.610414581386063
3820,285,2023-05-07,8.124364176479071
3821,719,2023-03-19,22.89983562229016
3822,3989,2023-01-04,3.8966360775482607
3823,502,2023-11-25,17.18927001571672
3824,258,2023-12-19,4.369441990427599
3825,4906,2023-02-27,69.80177336524525
3826,2598,2023-09-04,55.60878686478096
3827,1923,2023-07-07,140.61484755226223
3828,1240,2023-07-19,23.89605021334709
3829,3295,2023-03-20,77.13593806025646
3830,3014,2023-08-18,44.28894962007371
3831,4618,2023-11-17,51.93752891457076
3832,888,2023-06-04,39.64409639120152
3833,3455,2023-03-19,75.5158728797967
3834,745,2023-01-07,2.144927866475294
3835,3437,2023-03-29,4.195618135723503
3836,1705,2023-12-02,5.04207984487786
3837,211,2023-07-12,17.032398528166524
3838,4065,2023-08-22,44.71775306993065
3839,1957,2023-11-28,51.86892902398811
3840,2527,2023-10-24,62.344653786857094
3841,1703,2023-03-15,16.478233118891662
3842,4215,2023-10-25,52.521507450899165
3843,486,2023-11-01,6.260590129850524
3844,2157,2023-11-12,0.5014668066623519
3845,2502,2023-01-12,59.31987257408484
3846,3311,2023-10-19,62.87082545606834
3847,4608,2023-10-25,48.66193444186467
3848,1067,2023-12-18,14.97895808970756
3849,4228,2023-03-22,131.18668926302547
3850,1816,2023-10-03,104.24304323811609
3851,2799,2023-02-07,36.23607838019899
3852,3630,2023-05-13,226.13230203663957
3853,4057,2023-07-19,17.735241191842697
3854,198,2023-09-29,33.77855589044217
3855,3372,2023-03-01,131.50016238710916
3856,4316,2023-04-06,31.006187843286607
3857,4964,2023-01-03,31.839120031917112
3858,1316,2023-07-20,4.136080542226413
3859,2573,2023-05-02,11.871404532484389
3860,4863,2023-08-16,8.590760671597762
3861,1182,2023-02-02,41.65103155287224
3862,3342,2023-11-22,19.17233298206624
3863,257,2023-04-06,4.007952261811525
3864,2749,2023-10-01,35.66467736455445
3865,2563,2023-09-17,55.3146598173739
3866,1668,2023-06-21,66.69016930317828
3867,2649,2023-08-26,90.85937413389536
3868,637,2023-12-14,32.884793019063736
3869,2823,2023-06-12,24.76499351268024
3870,8,2023-04-08,57.61992696466929
3871,1580,2023-02-03,0.6727432381489302
3872,135,2023-04-23,50.19146508026727
3873,3832,2023-06-14,26.01703108257704
3874,4926,2023-08-18,30.15392534100261
3875,4121,2023-07-07,17.56799280500382
3876,2513,2023-04-18,6.806768578188382
3877,4470,2023-07-28,25.660144375499222
3878,2244,2023-10-06,18.423087537000765
3879,2170,2023-04-25,161.09197672411838
3880,4868,2023-02-03,143.71063956562062
3881,4655,2023-02-27,51.62960868341364
3882,3958,2023-03-30,117.01502838640445
3883,1233,2023-10-31,69.57032585101507
3884,3373,2023-03-13,21.22410112607683
3885,954,2023-03-09,46.304512948320074
3886,1539,2023-05-14,12.44381416578121
3887,908,2023-03-29,58.11088241782498
3888,1681,2023-07-31,2.292123170353399
3889,1910,2023-09-16,88.99403965400647
3890,4090,2023-12-27,43.76101732734792
3891,619,2023-11-10,3.0107724465983474
3892,2789,2023-01-23,102.69304289023502
3893,1910,2023-07-04,105.06448863914568
3894,2845,2023-03-24,95.8035336718756
3895,4302,2023-05-09,74.427867690449
3896,4679,2023-09-16,56.64860653217831
3897,697,2023-10-06,25.28436918123973
3898,3405,2023-01-01,7.32875709887766
3899,4304,2023-01-05,17.03834151239232
3900,405,2023-06-05,21.314814292937523
3901,2436,2023-03-10,22.164304521547447
3902,1511,2023-03-24,41.67677169098331
3903,4963,2023-10-27,11.683867381714531
3904,2319,2023-07-19,10.515137981453469
3905,4089,2023-03-22,63.10882973697668
3906,2485,2023-10-08,0.37644105054430715
3907,858,2023-03-17,8.097685957845853
3908,3730,2023-08-26,28.54276799469168
3909,2393,2023-10-12,8.072044135242425
3910,4069,2023-08-23,160.71002769864012
3911,4283,2023-10-17,55.4488839297729
3912,20,2023-02-28,28.349477632138477
3913,2421,2023-08-13,5.953556562278392
3914,3027,2023-07-21,24.321798394145087
3915,67,2023-07-29,52.57713285660264
3916,3134,2023-01-22,173.38962618267382
3917,3558,2023-06-30,31.998083423177835
3918,786,2023-01-31,58.949742694349936
3919,2133,2023-11-18,10.867953022256236
3920,1430,2023-08-03,48.85957664205732
3921,1419,2023-09-16,13.659703275956936
3922,3691,2023-06-23,11.040691618138808
3923,1548,2023-12-10,35.58802306081284
3924,4272,2023-08-05,11.891563067954442
3925,359,2023-06-18,63.885905973142066
3926,1563,2023-01-13,138.49887948384395
3927,4387,2023-01-10,25.01094558348862
3928,2178,2023-03-03,19.46443793695584
3929,3811,2023-12-07,9.67225332994973
3930,479,2023-10-25,24.747320718506923
3931,648,2023-10-23,41.00746426203561
3932,264,2023-08-13,23.33799782169629
3933,3743,2023-03-08,48.78561415290147
3934,2957,2023-11-13,54.29814378772744
3935,1562,2023-01-15,5.14759105658134
3936,1437,2023-01-01,59.83045019053601
3937,2006,2023-11-15,115.2882727051007
3938,3141,2023-11-26,1.3301444165279528
3939,908,2023-09-29,40.07585662368948
3940,130,2023-12-17,46.301194002051425
3941,938,2023-01-28,61.861889151887794
3942,3719,2023-02-06,24.369182636891008
3943,815,2023-12-13,85.38295338660583
3944,3963,2023-02-23,38.81518707123075
3945,3382,2023-04-29,26.29159970859315
3946,15,2023-08-01,63.515726755519154
3947,2038,2023-10-20,131.12266918515564
3948,3489,2023-09-06,83.5661029843791
3949,707,2023-05-30,133.44011238839687
3950,703,2023-05-12,15.457868712469294
3951,4842,2023-02-13,6.307249590740917
3952,4132,2023-05-13,38.21600169825061
3953,4843,2023-09-12,2.2723851253708998
3954,2556,2023-07-27,56.13343215732356
3955,4742,2023-07-03,13.721942500027554
3956,2987,2023-01-15,30.28888482232746
3957,3940,2023-11-03,53.29203563693225
3958,4952,2023-06-02,32.99483803380338
3959,3339,2023-07-23,13.463436211154326
3960,517,2023-12-28,106.16779897559267
3961,798,2023-03-13,72.3097179979591
3962,485,2023-06-30,45.94877833717773
3963,3675,2023-03-08,59.95594080195983
3964,2712,2023-06-21,26.835033847241874
3965,443,2023-10-21,23.57160015777928
3966,1654,2023-07-08,8.724311210772125
3967,1014,2023-03-10,81.37792705385544
3968,963,2023-02-15,23.986074366781633
3969,573,2023-04-13,58.935395743515386
3970,4454,2023-08-27,17.829603891534134
3971,4717,2023-04-22,79.47913200428238
3972,1831,2023-11-12,5.5601782833501945
3973,3843,2023-02-01,49.04335593110973
3974,4902,2023-09-09,82.40756269089266
3975,816,2023-01-27,53.977297498663646
3976,3672,2023-10-17,59.555429658166716
3977,2537,2023-11-18,37.32623283760365
3978,1211,2023-04-27,40.93914809848902
3979,3135,2023-11-05,3.408237805759661
3980,555,2023-05-17,14.43767544544923
3981,2793,2023-06-08,63.99389456556005
3982,4921,2023-11-08,145.40569092986706
3983,4063,2023-12-18,39.020397533320676
3984,3766,2023-03-15,64.65683978236288
3985,4303,2023-08-02,57.53422125282282
3986,1265,2023-02-20,369.63924708319854
3987,894,2023-06-10,79.23834769135256
3988,2173,2023-12-03,49.39569231719969
3989,2305,2023-07-08,6.117383396733504
3990,3164,2023-08-24,22.522758064940966
3991,4833,2023-03-24,14.430722384985522
3992,3959,2023-10-10,96.0964715749466
3993,4384,2023-05-19,29.54514702612065
3994,1239,2023-08-22,38.318126309949704
3995,1818,2023-01-28,167.3685669269905
3996,767,2023-05-18,90.60335450564469
3997,2560,2023-10-18,77.98961053613799
3998,573,2023-10-01,7.670360988099563
3999,4464,2023-05-13,1.1515812844156874
4000,2333,2023-12-08,6.707914074415378
4001,2111,2023-06-07,67.40819876448101
4002,4742,2023-12-04,26.442504456085675
4003,751,2023-11-17,6.248101387102763
4004,2812,2023-07-15,67.16548003556122
4005,4457,2023-07-09,10.819820281162167
4006,3555,2023-12-28,44.46337231593499
4007,2419,2023-06-25,67.65126248821048
4008,2989,2023-04-22,46.83240531850696
4009,855,2023-06-01,252.85915781650638
4010,2851,2023-03-22,28.472436713727145
4011,3380,2023-06-20,18.68415891394921
4012,194,2023-12-07,11.23202606699238
4013,1578,2023-07-19,35.03675794705137
4014,1481,2023-10-01,95.68955570766967
4015,4429,2023-06-10,146.79322271747236
4016,747,2023-04-04,178.87562197273027
4017,4962,2023-01-09,37.897976396698475
4018,3088,2023-06-29,46.47644170166168
4019,4741,2023-01-11,43.5586705364359
4020,150,2023-01-02,31.36538736302952
4021,3866,2023-10-10,8.257874154374017
4022,4898,2023-12-23,3.384972207255897
4023,4978,2023-06-11,28.691634415559125
4024,2329,2023-01-11,10.300047402899763
4025,1676,2023-09-04,108.86451488312055
4026,2587,2023-10-14,71.71123317567373
4027,2390,2023-02-25,48.16999538188878
4028,674,2023-12-11,2.4286380825979856
4029,3702,2023-08-22,48.67552690287321
4030,1361,2023-05-27,48.52008364736775
4031,3067,2023-10-15,28.92055089363345
4032,3147,2023-03-12,53.611127686639904
4033,3618,2023-05-22,97.56632540339521
4034,3068,2023-06-22,70.93816157828243
4035,2163,2023-09-14,32.06894922513368
4036,1445,2023-06-29,15.209851390524005
4037,4026,2023-10-16,32.48880235341275
4038,2161,2023-06-11,145.91156521797186
4039,3354,2023-12-17,85.73618793463473
4040,4820,2023-05-01,1.3705994369809489
4041,1771,2023-05-10,76.38442947995212
4042,4545,2023-07-09,9.350082844577507
4043,1703,2023-11-28,42.32789556525971
4044,195,2023-01-19,82.12842025708078
4045,575,2023-09-29,41.195654086538134
4046,2630,2023-05-14,25.864047902178562
4047,4687,2023-10-10,19.376419613881005
4048,4644,2023-07-28,18.19938374415745
4049,389,2023-05-21,90.83156250963653
4050,1753,2023-03-18,87.16300965372415
4051,661,2023-11-24,86.6867885130579
4052,2833,2023-01-25,16.615078165957215
4053,4630,2023-06-18,80.20206780760107
4054,297,2023-05-04,1.8661375333276344
4055,331,2023-06-14,11.562331010019289
4056,3850,2023-09-27,36.1291074184452
4057,4951,2023-02-12,26.10664576240915
4058,1285,2023-10-27,5.932885350957062
4059,1079,2023-10-25,2.1307874010202683
4060,875,2023-02-02,47.23079854706318
4061,3867,2023-05-24,18.80608954715859
4062,4838,2023-05-15,0.8045245337829257
4063,2686,2023-01-16,28.18448389591648
4064,2490,2023-02-15,18.319464224952963
4065,1586,2023-01-04,42.97276398595084
4066,3808,2023-01-03,132.83029249459736
4067,2941,2023-12-16,18.398809303625526
4068,4487,2023-10-02,292.7858505738372
4069,4469,2023-12-13,4.4986887909953595
4070,1503,2023-10-12,4.621016957972128
4071,746,2023-08-24,62.40667385809956
4072,2613,2023-12-03,69.04182615321288
4073,1509,2023-03-06,27.484490286961606
4074,1771,2023-10-04,16.84694903971031
4075,3780,2023-08-13,78.99445852023898
4076,1962,2023-07-02,156.4505502875471
4077,1596,2023-03-30,229.77036641378413
4078,4781,2023-01-11,50.3181686039031
4079,2534,2023-04-09,67.37575110451611
4080,3659,2023-02-08,86.36790273206152
4081,466,2023-02-19,80.19014538672634
4082,2070,2023-10-11,250.9760034781964
4083,2444,2023-01-20,83.15033501710558
4084,1233,2023-06-16,54.32021985017431
4085,145,2023-09-10,23.597551383147263
4086,2353,2023-06-23,45.56349368972988
4087,1808,2023-07-19,106.1631726104
4088,3049,2023-10-15,18.226720504258857
4089,4043,2023-07-31,1.5566085479540155
4090,4140,2023-10-27,19.814036284434415
4091,4203,2023-03-25,161.23219512787915
4092,4246,2023-09-06,79.01035898444705
4093,1288,2023-01-09,10.359811961300059
4094,110,2023-02-07,0.6036784497418083
4095,4846,2023-05-04,55.29988693735427
4096,4820,2023-12-16,43.257158361216256
4097,2791,2023-02-06,4.3314078445986315
4098,4424,2023-10-25,169.06448275274053
4099,862,2023-05-31,48.08967331278048
4100,461,2023-03-16,52.70886270763185
4101,1105,2023-07-25,96.06988076690759
4102,744,2023-05-24,20.553786058363656
4103,2411,2023-02-08,40.85089623604842
4104,3793,2023-11-06,42.923304500829154
4105,4994,2023-04-24,171.1040323429607
4106,443,2023-04-14,7.048607442220652
4107,1834,2023-06-04,71.12988567899399
4108,886,2023-06-23,42.801097908060235
4109,3605,2023-10-29,93.33892621886635
4110,4357,2023-01-20,89.17520083130044
4111,4376,2023-12-13,0.6051625691890682
4112,3222,2023-12-08,14.81627757995801
4113,152,2023-10-15,9.972409772769065
4114,1597,2023-10-15,30.96795170245063
4115,1672,2023-04-29,117.8454445011565
4116,1535,2023-06-26,0.2509314476946229
4117,1566,2023-10-30,33.490283845266006
4118,951,2023-02-09,108.05142731787649
4119,2915,2023-01-05,130.32825357120043
4120,2493,2023-04-14,53.54478872730451
4121,1342,2023-09-22,88.52504148788306
